id_jogo,cod,rodada,temporada,data,horario,jogo,placar,odds_mandante,odds_empate,odds_visitante,site_apostas,time,pos_rodada,pos_adv_rodada,condicao,pts,vit,diff_gols,pr_vitoria,pr_empate,e_pontos,surpresa,cum_surpresa,cum_pts,cum_vit,cum_saldo,pts_4,trocou,m,di,tratado,periodo,original_index
51,20096BOTSAN1,6,2009,2009-06-13,18:30,Botafogo - Santos,2-0,2.5,3.25,2.72,8,Botafogo,16,5,mandante,3,1,2,0.371975594361456,0.286135072585735,1.4020618556701,1.5979381443299,-2.40291657708543,6,1,-1,4,0,1.3,0.1901035437787,,,157
175,201618PONBOT2,18,2016,2016-08-04,19:15,Ponte Preta - Botafogo,2-0,2.03,3.36,3.62,14,Botafogo,16,9,visitante,0,0,-2,0.259024934871604,0.279068531022383,1.05614333563719,-1.05614333563719,-2.21281303330673,20,5,-6,4,1,1.3,0,,,5451
190,201020FLUCEA2,20,2010,2010-09-08,19:30,Fluminense - Ceará,3-1,1.52,3.79,6.53,8,Ceará,11,1,visitante,0,0,-2,0.142470279534365,0.245469901150238,0.672880739753333,-0.672880739753333,0.237166348280818,25,6,-2,1,1,1.2,0,,,1007
129,201114CEAAVA1,14,2011,2011-08-03,19:30,Ceará - Avaí,0-3,1.66,3.67,4.99,8,Ceará,12,17,mandante,0,0,-3,0.560229925142785,0.253401001563222,1.93409077699158,-1.93409077699158,0.174497939204707,18,5,-5,4,0,1.2,0.062668409076111,,,1799
256,201026CEACAM1,26,2010,2010-09-29,22:00,Ceará - Atlético-MG,0-0,2.3,3.15,3.1,8,Ceará,14,20,mandante,1,0,0,0.404515327257664,0.295360397680199,1.50890637945319,-0.50890637945319,-1.07465498512465,31,7,-8,2,0,1.3,0.14873508088676,,,1013
221,201123CEAACG1,23,2011,2011-09-11,16:00,Ceará - Atlético-GO,1-1,1.9,3.4,4.01,8,Ceará,15,11,mandante,1,0,0,0.491971277018006,0.274925125392415,1.75083895644643,-0.750838956446433,-1.22339006601141,27,7,-7,2,1,1.3,0,,,1808
62,20157CHASAO1,7,2015,2015-06-13,16:30,Chapecoense - São Paulo,0-1,2.63,3.04,2.77,13,Chapecoense,11,1,mandante,0,0,-1,0.35529152655362,0.307373919353954,1.37324849901481,-1.37324849901481,0.164831218249192,9,3,-1,3,0,1.1,0.019412281563552,,,4680
110,201711FLUCHA2,11,2017,2017-07-03,23:00,Fluminense - Chapecoense,3-3,1.69,3.62,5.12,14,Chapecoense,15,7,visitante,1,0,0,0.183690136616124,0.259804834108993,0.810875243957364,0.189124756042636,0.184243499812744,14,4,-5,1,1,1.1,0,,,6318
245,201525CHAFLA1,25,2015,2015-09-13,16:00,Chapecoense - Flamengo,1-3,2.66,2.97,2.83,13,Chapecoense,13,4,mandante,0,0,-2,0.352664991125787,0.3158548405369,1.37384981391426,-1.37384981391426,-0.978231380962848,30,8,-7,2,1,1.6,0,,,4698
163,201717CHAACG1,17,2017,2017-07-30,14:00,Chapecoense - Atlético-GO,1-2,1.52,4.09,6.16,15,Chapecoense,13,20,mandante,0,0,-1,0.617897504316434,0.229634280332758,2.08332679328206,-2.08332679328206,-0.993153653318512,21,6,-7,6,0,1.6,0.014922272355664,,,6324
102,201511CHAVAS1,11,2015,2015-07-04,21:00,Chapecoense - Vasco,1-0,1.79,3.3,4.86,13,Chapecoense,9,18,mandante,3,1,1,0.523358264478991,0.283882210126483,1.85395700356346,1.14604299643654,2.17441048943638,16,5,-1,7,0,1.7,0.0325893229235099,,,4684
97,201610CHACAP1,10,2016,2016-06-23,15:00,Chapecoense - Atlético-PR,0-0,2.02,3.16,3.95,14,Chapecoense,8,9,mandante,1,0,0,0.464979399646851,0.297233666862861,1.69217186580341,-0.692171865803414,2.14182116651287,15,3,3,5,1,1.7,0,,,5481
281,200929CORGRE1,29,2009,2009-10-10,16:10,Corinthians - Grêmio,2-1,2.09,3.28,3.3,7,Corinthians,8,9,mandante,3,1,1,0.440426103303196,0.28063736460478,1.60191567451437,1.39808432548563,0.790489230263373,42,11,-2,5,0,1.1,0.014078150447439,,,218
69,20167PALCOR2,7,2016,2016-06-12,16:00,Palmeiras - Corinthians,1-0,2.24,3.11,3.36,13,Corinthians,4,2,visitante,0,0,-1,0.279299506061967,0.301751234845083,1.13964975303098,-1.13964975303098,0.804567380710812,13,4,5,9,1,1.1,0,,,5516
305,201231CRUCOR2,31,2012,2012-10-17,22:00,Cruzeiro - Corinthians,2-0,1.98,3.38,3.77,10,Corinthians,9,8,visitante,0,0,-2,0.248791803595592,0.277498550164315,1.02387396095109,-1.02387396095109,-2.72219616171451,43,11,5,4,0,1.2,0.0666073789488202,,,2462
251,201626CORPAL1,26,2016,2016-09-17,16:00,Corinthians - Palmeiras,0-2,2.29,3.16,3.18,14,Corinthians,5,1,mandante,0,0,-2,0.409029852568851,0.296417203285655,1.52350676099221,-1.52350676099221,-2.65558878276569,41,12,9,4,1,1.2,0,,,5535
81,20129CORNAU1,9,2012,2012-07-14,18:30,Corinthians - Náutico,2-1,1.39,4.44,8.02,8,Corinthians,14,12,mandante,3,1,1,0.672775571434509,0.21062118114729,2.22894789545082,0.771052104549181,-5.15724999097477,8,2,-5,7,0,1.3,0.12453879981658,,,2440
294,201630STCCOR2,30,2016,2016-10-12,21:45,Santa Cruz - Corinthians,2-4,4.35,3.51,1.81,14,Corinthians,9,19,visitante,3,1,2,0.517662255764517,0.266942644710477,1.81992941200403,1.18007058799597,-5.28178879079135,45,13,8,4,1,1.3,0,,,5539
110,201011CORGUA1,11,2010,2010-07-25,18:30,Corinthians - Guarani,3-1,1.43,4.18,7.21,8,Corinthians,1,12,mandante,3,1,2,0.649164790901552,0.222082691624215,2.16957706432887,0.830422935671129,5.78790604489175,24,7,8,7,1,1.4,0,,,1036
307,201131INTCOR2,31,2011,2011-10-23,15:00,Internacional - Corinthians,1-1,2,3.32,3.74,8,Corinthians,2,7,visitante,1,0,0,0.25021856440867,0.281872720147117,1.03252841337313,-0.032528413373127,5.83826518513921,55,16,13,7,0,1.4,0.0503591402474592,,,1854
284,201029CORACG1,29,2010,2010-10-10,16:00,Corinthians - Atlético-GO,3-4,1.41,4.22,7.56,8,Corinthians,3,17,mandante,0,0,-1,0.657621668418774,0.219726671201534,2.19259167645786,-2.19259167645786,2.1278286088545,49,14,16,2,1,1.5,0,,,1053
287,201429INTCOR2,29,2014,2014-10-19,15:00,Internacional - Corinthians,1-2,1.91,3.23,4.33,13,Corinthians,5,3,visitante,3,1,1,0.217034001160929,0.290946509296231,0.942048512779019,2.05795148722098,2.08178476435266,49,13,15,9,0,1.5,0.0460438445018401,,,4018
165,201117SANCTB2,17,2011,2011-08-17,21:50,Santos - Coritiba,2-3,1.97,3.43,3.72,8,Coritiba,9,17,visitante,3,1,1,0.251707015432984,0.272988366592041,1.02810941289099,1.97189058710901,-0.787532061652113,24,7,8,7,0,1.1,0.0511434274582589,,,1878
219,201323FLUCTB2,23,2013,2013-09-21,18:30,Fluminense - Coritiba,1-1,1.63,3.68,5.54,11,Coritiba,12,13,visitante,1,0,0,0.169370732836756,0.254976592368378,0.763088790878647,0.236911209121353,-0.736388634193854,31,7,0,3,1,1.1,0,,,3252
213,201222PORCTB2,22,2012,2012-09-05,19:30,Portuguesa - Coritiba,3-0,1.98,3.42,3.72,10,Coritiba,16,11,visitante,0,0,-3,0.25211097708082,0.274225975070366,1.03055890631283,-1.03055890631283,-6.24010499842128,22,6,-10,3,1,1.10,0,,,2491
124,201513SAOCTB2,13,2015,2015-07-12,11:00,São Paulo - Coritiba,3-1,1.52,3.84,6.73,13,Coritiba,18,5,visitante,0,0,-2,0.139271193234963,0.244087273560234,0.661900853265123,-0.661900853265123,-6.23458440485898,9,2,-9,2,0,1.10,0.00552059356230039,,,4762
163,201417PALCTB2,17,2014,2014-08-23,21:00,Palmeiras - Coritiba,1-0,1.98,3.26,3.92,12,Coritiba,19,16,visitante,0,0,-1,0.239105632028923,0.287513520721895,1.00483041680867,-1.00483041680867,-7.56688499240525,15,3,-4,4,1,1.3,0,,,4044
154,201516CTBGOI1,16,2015,2015-08-02,11:00,Coritiba - Goiás,1-1,1.93,3.21,4.19,13,Coritiba,20,17,mandante,1,0,0,0.484997421741749,0.291602811202983,1.74659507642823,-0.746595076428229,-7.33097342936833,12,2,-9,3,0,1.3,0.23591156303692,,,4765
174,200918CTBCRU1,18,2009,2009-08-09,18:30,Coritiba - Cruzeiro,1-3,2.49,3.27,2.72,8,Coritiba,18,14,mandante,0,0,-2,0.373565173565173,0.284457884457884,1.4051534051534,-1.4051534051534,-5.58025780508964,16,4,-8,1,1,1.4,0,,,245
112,201512CTBPON1,12,2015,2015-07-08,19:30,Coritiba - Ponte Preta,0-0,2.21,3.16,3.38,13,Coritiba,18,10,mandante,1,0,0,0.424950863763318,0.297196648391435,1.57204923968139,-0.57204923968139,-5.57268355159386,9,2,-7,5,0,1.4,0.00757425349577989,,,4761
134,201214CTBFLU1,14,2012,2012-08-05,16:00,Coritiba - Fluminense,0-2,2.53,3.35,2.66,8,Coritiba,14,4,mandante,0,0,-2,0.369501125794587,0.279056074107554,1.38755945149132,-1.38755945149132,-3.99989178448266,15,4,-6,7,0,1.5,0.10163743315796,,,2483
57,20156INTCTB2,6,2015,2015-06-07,11:00,Internacional - Coritiba,2-0,1.59,3.68,5.8,13,Coritiba,18,10,visitante,0,0,-2,0.160671331129247,0.253231989279791,0.735245982667531,-0.735245982667531,-3.8982543513247,3,1,-5,0,1,1.5,0,,,4755
99,201210CTBPAL1,10,2012,2012-07-19,21:00,Coritiba - Palmeiras,1-1,1.8,3.54,4.36,8,Coritiba,15,18,mandante,1,0,0,0.520475882162512,0.264648753641955,1.82607640012949,-0.826076400129492,-5.79465357698749,8,2,-6,1,0,1.6,0.00573770456619993,,,2479
324,201533CTBFIG1,33,2015,2015-10-31,20:00,Coritiba - Figueirense,1-1,2.06,3.16,3.79,13,Coritiba,18,15,mandante,1,0,0,0.455490731514372,0.296933831303673,1.66340602584679,-0.663406025846791,-5.80039128155369,34,8,-15,1,1,1.6,0,,,4782
289,201229PALCTB2,29,2012,2012-10-11,21:00,Palmeiras - Coritiba,0-1,1.95,3.39,3.85,10,Coritiba,14,18,visitante,3,1,1,0.243305912880252,0.27632087451002,1.00623861315078,1.99376138684922,-3.53989945438586,35,10,-6,7,0,1.8,0.000143663884100143,,,2498
172,201618VITCTB2,18,2016,2016-08-03,19:30,Vitória - Coritiba,3-1,2.04,3.27,3.73,14,Coritiba,19,14,visitante,0,0,-2,0.251946021278765,0.287387969226237,1.04322603306253,-1.04322603306253,-3.53975579050176,18,4,-7,3,1,1.8,0,,,5565
253,200926CTBNAU1,26,2009,2009-09-27,16:00,Coritiba - Náutico,2-0,1.65,3.68,5.07,8,Coritiba,15,16,mandante,3,1,2,0.563757172511943,0.252771558327366,1.94404307586319,1.05595692413681,-1.20039184402822,30,8,-5,5,0,1.9,0.0281933420209501,,,253
144,201715PONCTB2,15,2017,2017-07-20,00:00,Ponte Preta - Coritiba,4-0,1.9,3.33,4.25,15,Coritiba,13,14,visitante,0,0,-4,0.221576283948239,0.282792554588594,0.947521406433312,-0.947521406433312,-1.22858518604917,19,5,-4,3,1,1.9,0,,,6398
69,20137CRIGOI1,7,2013,2013-07-14,18:30,Criciúma - Goiás,0-0,2.07,3.35,3.48,11,Criciúma,16,13,mandante,1,0,0,0.45192877993185,0.27925151476386,1.63503785455941,-0.63503785455941,-1.72543963452857,7,2,-5,4,0,1.4,0.0384351716675,,,3274
164,201417CRIFLA1,17,2014,2014-08-24,16:00,Criciúma - Flamengo,0-2,2.22,3.07,3.45,12,Criciúma,17,11,mandante,0,0,-2,0.42254616830036,0.305554558184625,1.57319306308571,-1.57319306308571,-1.76387480619607,17,4,-14,2,1,1.4,0,,,4082
255,201126CRUVAS1,26,2011,2011-09-25,16:00,Cruzeiro - Vasco,0-3,2.22,3.35,3.1,8,Cruzeiro,16,1,mandante,0,0,-3,0.420377266839378,0.278578367875648,1.53971016839378,-1.53971016839378,-12.4191749479912,29,8,-2,1,1,1.1,0,,,1925
267,201627FLACRU2,27,2016,2016-09-25,16:00,Flamengo - Cruzeiro,2-1,1.83,3.56,4.18,14,Cruzeiro,17,2,visitante,0,0,-1,0.22430022379067,0.263363745911517,0.936264417283526,-0.936264417283526,-12.7695956982632,30,8,-7,1,0,1.1,0.350420750272001,,,5612
194,201120CRUFIG1,20,2011,2011-08-31,20:30,Cruzeiro - Figueirense,2-4,2.05,3.23,3.67,8,Cruzeiro,11,7,mandante,0,0,-2,0.455942705709044,0.289375401456204,1.65720351858334,-1.65720351858334,-6.72423017786519,27,8,4,6,1,1.8,0,,,1919
279,201528CRUCTB1,28,2015,2015-09-27,18:30,Cruzeiro - Coritiba,2-0,1.45,4.05,7.67,13,Cruzeiro,13,14,mandante,3,1,2,0.646381938303074,0.23142069396036,2.17056650886958,0.829433491130417,-6.44892267203023,36,10,1,8,0,1.8,0.275307505834959,,,4815
114,201112FIGPAL1,12,2011,2011-07-27,21:50,Figueirense - Palmeiras,0-1,2.42,3.17,2.88,8,Figueirense,9,4,mandante,0,0,-1,0.384071079400604,0.293202527491944,1.44541576569376,-1.44541576569376,0.0931764993633633,16,4,-2,3,0,1.3,0.0028712391844421,,,1949
135,201614GREFIG2,14,2016,2016-07-10,11:00,Grêmio - Figueirense,2-1,1.33,4.74,9.75,14,Figueirense,17,3,visitante,0,0,-1,0.0962668755640458,0.198017307331107,0.486817934023244,-0.486817934023244,0.0903052601789212,15,3,-5,2,1,1.3,0,,,5637
104,201211CRUFLA2,11,2012,2012-07-22,16:00,Cruzeiro - Flamengo,1-0,1.75,3.62,4.52,7,Flamengo,10,5,visitante,0,0,-1,0.206976090749296,0.258434234858237,0.879362507106125,-0.879362507106125,-0.320299165878314,15,4,-2,3,1,1.1,0,,,2594
285,201529FLAJOI1,29,2015,2015-10-04,11:00,Flamengo - Joinville,2-0,1.39,4.35,8.43,13,Flamengo,7,20,mandante,3,1,2,0.673660367375957,0.215261588655766,2.23624269078364,0.763757309216364,-0.312688683005651,44,14,0,3,0,1.1,0.00761048287266297,,,4892
205,200921AVAFLA2,21,2009,2009-08-23,18:30,Avaí - Flamengo,3-0,1.77,3.53,4.28,7,Flamengo,14,4,visitante,0,0,-3,0.215957362237791,0.261840654497945,0.909712741211319,-0.909712741211319,-4.1087016124484,27,7,-7,3,0,1.11,0.00398703596893935,,,324
182,201719FLAVIT1,19,2017,2017-08-06,14:00,Flamengo - Vitória,0-2,1.3,5.22,9.84,15,Flamengo,5,18,mandante,0,0,-2,0.72403119132597,0.180314281364705,2.35240785534261,-2.35240785534261,-4.11268864841734,29,7,8,4,1,1.11,0,,,6478
121,200913FLABAR1,13,2009,2009-07-22,19:30,Flamengo - Barueri,1-1,2,3.33,3.6,8,Flamengo,11,5,mandante,1,0,0,0.463788300835655,0.278551532033426,1.66991643454039,-0.66991643454039,-2.8492504088128,17,4,-3,3,1,1.2,0,,,316
286,201229CORFLA2,29,2012,2012-10-10,22:00,Corinthians - Flamengo,3-2,1.8,3.55,4.45,9,Flamengo,15,7,visitante,0,0,-1,0.21160692110274,0.265253746171041,0.900074509479262,-0.900074509479262,-2.90326817758158,35,9,-10,4,0,1.2,0.0540177687687797,,,2612
214,201022BARFLA2,22,2010,2010-09-15,22:00,Barueri - Flamengo,1-2,2.7,3.2,2.5,7,Flamengo,14,20,visitante,3,1,1,0.36938862761864,0.288584865327063,1.39675074818298,1.60324925181702,-4.85377013600765,26,6,-2,5,0,1.8,0.0129682297862503,,,1123
184,201519PALFLA2,19,2015,2015-08-16,11:00,Palmeiras - Flamengo,4-2,1.96,3.32,3.87,13,Flamengo,13,5,visitante,0,0,-2,0.241536999643663,0.281550659223186,1.00616165815418,-1.00616165815418,-4.8408019062214,23,7,-7,4,1,1.8,0,,,4882
98,200910FLUSTA1,10,2009,2009-07-12,18:30,Fluminense - Santo André,0-1,1.93,3.34,3.91,8,Fluminense,18,10,mandante,0,0,-1,0.482753521933764,0.278956376446756,1.72721694224805,-1.72721694224805,-3.24888261962642,10,2,-5,1,1,1.1,0,,,351
257,201726GREFLU2,26,2017,2017-10-01,19:00,Grêmio - Fluminense,1-0,1.62,3.77,5.69,16,Fluminense,16,3,visitante,0,0,-1,0.166068005383873,0.250643753483882,0.748847769635501,-0.748847769635501,-3.20428242259674,31,7,-2,1,0,1.1,0.0446001970296801,,,6523
251,201526FLUPAL1,26,2015,2015-09-16,19:30,Fluminense - Palmeiras,1-4,2.26,3.2,3.2,13,Fluminense,11,6,mandante,0,0,-3,0.414507772020725,0.292746113989637,1.53626943005181,-1.53626943005181,-1.25499679104123,34,10,-6,1,1,1.6,0,,,4927
234,201724CAPFLU2,24,2017,2017-09-17,19:00,Atlético-PR - Fluminense,3-1,1.75,3.51,4.96,16,Fluminense,11,8,visitante,0,0,-2,0.190570890509771,0.269296756959677,0.841009428488991,-0.841009428488991,-1.24821986069414,31,7,0,4,0,1.6,0.00677693034709015,,,6521
119,201412GRECTB1,12,2014,2014-07-27,18:30,Grêmio - Coritiba,2-3,1.66,3.52,5.38,12,Grêmio,10,17,mandante,0,0,-1,0.561753224409402,0.264917713783979,1.95017738701219,-1.95017738701219,-0.305760222860216,19,5,2,5,1,1.3,0,,,4305
308,201631SANGRE2,31,2016,2016-10-16,18:30,Santos - Grêmio,1-1,1.59,3.78,5.65,13,Grêmio,8,4,visitante,1,0,0,0.165339319462899,0.247134167980259,0.743152126368956,0.256847873631044,-0.338989806721117,47,13,2,7,0,1.3,0.033229583860901,,,5768
95,201210CAMINT2,10,2012,2012-07-18,21:50,Atlético-MG - Internacional,3-1,1.72,3.58,4.84,8,Internacional,8,1,visitante,0,0,-2,0.19357678185202,0.261707157587647,0.842437503143705,-0.842437503143705,0.835637122103363,16,4,3,5,1,1.1,0,,,2707
74,20148INTCHA1,8,2014,2014-05-28,21:00,Internacional - Chapecoense,2-0,1.59,3.7,5.98,12,Internacional,4,18,mandante,3,1,2,0.589756165172241,0.253435757465909,2.02270425298263,0.977295747017368,0.834532807660625,15,4,3,5,0,1.1,0.00110431444273806,,,4339
261,201227CRUINT2,27,2012,2012-09-29,18:30,Cruzeiro - Internacional,0-0,2.97,3.2,2.39,10,Internacional,6,9,visitante,1,0,0,0.39191267736894,0.292709780909927,1.46844781301675,-0.468447813016746,-1.40541519046614,41,10,10,6,0,1.4,0.0263535549421301,,,2724
158,201516INTCHA1,16,2015,2015-08-02,16:00,Internacional - Chapecoense,0-0,1.64,3.5,5.86,13,Internacional,10,9,mandante,1,0,0,0.571940078749819,0.267994779757058,1.98381501600651,-0.983815016006514,-1.37906163552401,21,5,-3,8,1,1.4,0,,,5031
269,200927CTBINT2,27,2009,2009-10-04,18:30,Coritiba - Internacional,2-0,2.38,3.24,2.81,7,Internacional,5,15,visitante,0,0,-2,0.328088702060127,0.284546065675604,1.26881217185599,-1.26881217185599,1.6602954838579,44,13,13,1,1,1.5,0,,,482
295,201430FLAINT2,30,2014,2014-10-22,18:30,Flamengo - Internacional,2-0,2.04,3.25,3.74,13,Internacional,5,11,visitante,0,0,-2,0.250997554382803,0.288840262582057,1.04183292573047,-1.04183292573047,1.65161455302662,50,15,7,3,0,1.5,0.00868093083128008,,,4361
88,20129PALSAO1,9,2012,2012-07-15,18:30,Palmeiras - São Paulo,1-1,2.65,3.16,2.7,8,Palmeiras,19,5,mandante,1,0,0,0.354598728232409,0.297369186650596,1.36116537134782,-0.361165371347824,-6.90723708764754,6,1,-3,4,0,1.3,0.0479215082542295,,,2782
172,201418PALINT1,18,2014,2014-08-30,18:30,Palmeiras - Internacional,0-1,2.78,3.03,2.66,13,Palmeiras,16,2,mandante,0,0,-1,0.337540832565542,0.309690928888517,1.32231342658514,-1.32231342658514,-6.95515859590177,17,5,-10,3,1,1.3,0,,,4387
